from_name,from_address,from_type,to_name,to_address,to_type,distance_m,time_min
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Basta Cosi,"7, impasse du Pont, Avignon, France",Restaurant,1511,18
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Maison Jean Vilar,"8 rue de Mons, Avignon, 84000",Activité,342,4
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,La Mirande – La Table Haute,"4 Place de l'Amirande, Avignon, France",Restaurant,447,5
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Restaurant l’Entre-Deux – Hôtel Ibis Styles Avignon Sud,"2968, Avenue de l'Amandier, Avignon, France",Restaurant,3671,44
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Restaurant St Bénézet,"10 Chemin de la Barthelasse, 84000 Avignon, France",Restaurant,1213,14
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Le jardin du musée Calvet,"65 rue Joseph Vernet, Avignon, 84000",Activité,305,3
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,IT Trattoria,"641 avenue de Saint-Tronquet, Avignon, France",Restaurant,6396,76
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Le Goût Pile,"62 place du Petit Pont, Avignon, France",Restaurant,8797,105
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,La Guinguette Velleronnaise,"276 rue du Jas, Avignon, France",Restaurant,12472,149
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Casa Bronzini,"13 Place de l'Horloge, Avignon, France",Restaurant,320,3
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Parc Champfleury,"Avenue du Blanchissage, Avignon, 84000",Activité,692,8
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Jardin Verger Urbain V,"rue Vice-légat, Avignon, 84000",Activité,480,5
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Synagogue d’Avignon,"2 place Jérusalem, Avignon, 84000",Activité,315,3
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Le Mas Lindo,"51 avenue du Mont-Ventoux, Avignon, France",Restaurant,10626,127
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Le Petit Grand,"72, place des Corps Saints, Avignon, France",Restaurant,231,2
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Acte 2,"3B rue de la Petite Calade, Avignon, France",Restaurant,341,4
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Comptoir des Frangines,"130, Chemin du Pont Blanc, Avignon, France",Restaurant,7434,89
Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,Les Remparts de Caumont,"Rue de la Dévalade, Caumont-sur-Durance, 84510, Avignon, France",Activité,12520,150
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,L’Autre Table,"35 rue notre dame, Avignon, France",Restaurant,8398,100
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Collégiale Saint-Didier,"Place Saint Didier, Avignon, 84000",Activité,384,4
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Museum Requien – Musée d’Histoire Naturelle,"67 rue Joseph Vernet, Avignon, 84000",Activité,505,6
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant La Bodeguita,"18 Boulevard Limbert, Avignon, France",Restaurant,896,10
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,La Mirande – Le Restaurant Gastronomique,"4 place de l'Amirande, Avignon, France",Restaurant,10,0
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Le Carré du Palais,"1 Place du Palais, Avignon, France",Restaurant,162,1
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Livrée Ceccano – Bibliothèque municipale,"2 bis rue Laboureur, Avignon, 84000",Activité,446,5
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant Pizzéria Le Pili,"34- 36  Place des Corps Saints, Avignon, France",Restaurant,658,7
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant Le Patio / Bar à vin – Novotel Avignon Centre,"20 boulevard Saint Roch, Avignon, France",Restaurant,915,10
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Ancienne comédie d’Avignon,"9 Place Crillon, 84000 Avignon, France",Activité,372,4
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,V&G Veggie et Gastro,"28 rue de la bonneterie, Avignon, France",Restaurant,277,3
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant La Vieille Fontaine – Hôtel d’Europe,"12, place Crillon, Avignon, France",Restaurant,372,4
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,La Guinguette du Vieux Moulin,"5, rue du Vieux Moulin, Avignon, France",Restaurant,1195,14
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Savita Café Restaurant,"62 Place des Corps Saints, 84000 Avignon, France",Restaurant,642,7
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Le CBR – Brasserie,"361 allée Louis Montagnat, Avignon, France",Restaurant,7449,89
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,L’Art Brock Café,"129 rue de la Frache, Avignon, France",Restaurant,17776,213
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Aubergine,"15 rue de la République, Avignon, France",Restaurant,290,3
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Les Gustaves – Mercure Avignon TGV,"2 Rue Mère Térésa, Avignon, France",Restaurant,3036,36
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Parc du Clos de la Murette,"Rue René Goscinny, 84000 Avignon, France",Activité,3009,36
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,L’Espace du Lavoir,"Place du Petit Pont, Vedène, 84270, Avignon, France",Activité,8576,102
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,La Petite Cuillère,"1 Square Dagmar Silhol, Avignon, France",Restaurant,1613,19
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Au Bistrot d’Entraigues,"76 rue Daniel Lavorini, Avignon, France",Restaurant,11273,135
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,L’Annexe,"69 avenue du General de Gaulle, Avignon, France",Restaurant,11751,141
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Le Violette – Collection Lambert,"5 rue Violette, Avignon, France",Restaurant,655,7
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Maison Bronzini – Le Bistrot du Moulin,"74 rue de la République, Avignon, France",Restaurant,2080,24
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Hôtel Madon de Châteaublanc,"13, rue Banasterie, Avignon, 84000",Activité,79,0
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Musée des Curiosités – Église des Célestins,"Place des Corps Saints, Avignon, 84000",Activité,658,7
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Bar à tapas et à vins Marion Nous,"1 Place des Carmes, Avignon, France",Restaurant,427,5
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant Bar le Casino,"29 place de la Poste, Avignon, France",Restaurant,17906,214
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chez Papé et Mamé,"8 impasse du lavoir, Avignon, France",Restaurant,11192,134
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Estaminet Arômes et Tentations,"8, RUE MAZAN, Avignon, France",Restaurant,325,3
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Tour Philippe-le-Bel,"Montée de la Tour, Villeneuve-lez-Avignon, 30400",Activité,1478,17
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Abbaye Saint-Ruf,"avenue Moulin de Notre-Dame, Avignon, 84000",Activité,1710,20
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,La Margelle,"203 avenue de la Rétanque, Avignon, France",Restaurant,10059,120
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,La Salamandre,"13 Place Jean Jaurès, Avignon, France",Restaurant,12698,152
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Vivotto,"34, rue des Trois Faucons, Avignon, France",Restaurant,526,6
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Place du Palais,"Place du Palais, Avignon, 84000",Activité,153,1
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Best Western Plus Le Lavarin – Restaurant,"1715, chemin du Lavarin, Avignon, France",Restaurant,3058,36
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Clocher du couvent des Augustins,"20, rue Carreterie, Avignon, 84000",Activité,458,5
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chapelle des Pénitents Noirs,"57 rue Banasterie, Avignon, 84000",Activité,358,4
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant Opéra café,"24 place de l'Horloge, Avignon, France",Restaurant,120,1
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Le Prieuré – Baumanière,"7 place du Chapitre, Avignon, France",Restaurant,1726,20
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant Le Goût du Jour,"20, rue Saint-Etienne, Avignon, France",Restaurant,273,3
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Musée Angladon – Collection Jacques Doucet,"5, rue Laboureur, Avignon, 84000",Activité,447,5
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,0,0
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Brut Butcher,"641 avenue de Saint Tronquet, Avignon, France",Restaurant,6112,73
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,V&G Veggie et Gourmand,"24 Rue de la Bonneterie, Avignon, France",Restaurant,270,3
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Planet Rock,"229 rue Graham Bell, Avignon, France",Restaurant,6351,76
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,L’Annexe,"7 Place Saint-Marc, Avignon, France",Restaurant,1706,20
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Auberge de Cassagne & Spa,"450 allée de Cassagne, Avignon, France",Restaurant,5521,66
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chapelle de l’Oratoire,"32 rue Joseph Vernet, Avignon, 84000",Activité,369,4
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Parc Municipal Bardi,"Avenue Pierre de Coubertin, Vedène, 84270, Avignon, France",Activité,8627,103
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant Le 26,"26, rue des Trois Faucons, Avignon, France",Restaurant,498,5
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,O’Gastos,"49 rue porte de Jonquerettes, Avignon, France",Restaurant,9879,118
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chapelle des Pénitents Gris,"53 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,1969,23
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Le Pavillon Bleu,"25, allée Antoine Pinay, Avignon, France",Restaurant,707,8
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant / Cocktail Bar   Le Bercail,"162, Chemin des Canotiers, Avignon, France",Restaurant,625,7
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Naka,"4, Place de la Principale, Avignon, France",Restaurant,244,2
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Jardin des Carmes,"Place des Carmes, Avignon, 84000",Activité,430,5
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Eglise Saint-Symphorien les Carmes,"Place des Carmes, Avignon, 84000",Activité,430,5
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Crêperie Le L,"3 place Saint-Marc, Avignon, France",Restaurant,1706,20
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Les Jardins du Palais des papes,"Palais des papes, Avignon, 84000",Activité,68,0
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chapelle des Pénitents Blancs,"Place de l'Église, Caumont-sur-Durance, 84510, Avignon, France",Activité,12669,152
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Château de Fargues,"Avenue Pierre de Coubertin, Le Pontet, 84130, Avignon, France",Activité,4435,53
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Archives Municipales – Musée du Mont de Piété et de la Condition des Soies,"6, rue Saluces, Avignon, 84000",Activité,248,2
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Kouk – cantine de quartier,"1 rue henri fabre, Avignon, France",Restaurant,565,6
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Tommy’s Diner,"311 chemin des Petits Rougiers, Avignon, France",Restaurant,6039,72
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,L’Emulsion,"1 rue de l'Hôpital, Avignon, France",Restaurant,17760,213
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Les Remparts d’Avignon,"Avignon, 84000",Activité,164,1
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,L’aRoma,"43 rue de la république, Avignon, France",Restaurant,689,8
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chez Mamie,"41 – 43 rue Carnot, Avignon, France",Restaurant,174,2
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Brigitte coffee shop,"3, Place Saint-Marc, Avignon, France",Restaurant,1706,20
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Restaurant de l’Hôtel La Ferme,"110 chemin des Bois, Avignon, France",Restaurant,3250,39
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chapelle Saint-Louis,"Rue du Portail Boquier, Avignon, 84000",Activité,725,8
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Le Bouzouki,"13 Chemin du Polygone, Avignon, France",Restaurant,2957,35
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Musée Pierre-de-Luxembourg,"3 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,1969,23
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,La Table des Chartreux,"RD 6580, Avignon, France",Restaurant,5593,67
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chapelle de l’Agache,"Place de l'église, Caumont-sur-Durance, 84510, Avignon, France",Activité,12669,152
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Najeti Hôtel la Magnaneraie – Bar à Manger,"37 rue Camp de Bataille, Avignon, France",Restaurant,2425,29
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,L’Heure Bleue,"5 rue de la république, Avignon, France",Restaurant,227,2
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Chez Ju,"9 rue de la République, Avignon, France",Restaurant,7858,94
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,Hiély-Lucullus,"5, rue de la République, Avignon, France",Restaurant,227,2
LES TERRASSES DU ROUGE GORGE,"10 bis, Place de l'Amirande, Avignon, France",Restaurant,La Chartreuse – Centre national des écritures du spectacle,"58 rue de la République, Villeneuve-lez-Avignon, 30400",Activité,1992,23
